result_id,race_id,driver_id,driver_ref
20457,341,1016,adrian_sutil
20458,341,1009,robert_kubica
20459,341,1022,rubens_barrichello
20460,341,1153,jaime_alguersuari
20461,341,1808,vitaly_petrov
20462,341,1155,kamui_kobayashi
20463,341,1003,nico_rosberg
20464,341,1001,lewis_hamilton
20465,341,1024,vitantonio_liuzzi
20466,341,1807,nico_hulkenberg
20467,341,1015,jarno_trulli
20468,341,1010,timo_glock
20469,341,1810,lucas_di_grassi
20470,341,1067,sebastien_buemi
20471,341,1812,karun_chandhok
20472,341,1037,pedro_de_la_rosa
20473,341,1811,bruno_senna
20474,341,1005,heikki_kovalainen
20475,342,1017,mark_webber
20476,342,1020,sebastian_vettel
20477,342,1009,robert_kubica
20478,342,1013,felipe_massa
20479,342,1001,lewis_hamilton
20480,342,1004,fernando_alonso
20481,342,1003,nico_rosberg
20482,342,1016,adrian_sutil
20483,342,1024,vitantonio_liuzzi
20484,342,1067,sebastien_buemi
20485,342,1153,jaime_alguersuari
20486,342,1030,michael_schumacher
20487,342,1808,vitaly_petrov
20488,342,1812,karun_chandhok
20489,342,1015,jarno_trulli
20490,342,1005,heikki_kovalainen
20491,342,1811,bruno_senna
20492,342,1022,rubens_barrichello
20493,342,1155,kamui_kobayashi
20494,342,1810,lucas_di_grassi
20495,342,1010,timo_glock
20496,342,1037,pedro_de_la_rosa
20497,342,1018,jenson_button
20498,342,1807,nico_hulkenberg
20499,343,1001,lewis_hamilton
20500,343,1018,jenson_button
20501,343,1017,mark_webber
20502,343,1030,michael_schumacher
20503,343,1003,nico_rosberg
20504,343,1009,robert_kubica
20505,343,1013,felipe_massa
20506,343,1004,fernando_alonso
20507,343,1016,adrian_sutil
20508,343,1155,kamui_kobayashi
20509,343,1037,pedro_de_la_rosa
20510,343,1153,jaime_alguersuari
20511,343,1024,vitantonio_liuzzi
20512,343,1022,rubens_barrichello
20513,343,1808,vitaly_petrov
20514,343,1067,sebastien_buemi
20515,343,1807,nico_hulkenberg
20516,343,1010,timo_glock
20517,343,1810,lucas_di_grassi
20518,343,1812,karun_chandhok
20519,343,1811,bruno_senna
20520,343,1020,sebastian_vettel
20521,343,1005,heikki_kovalainen
20522,343,1015,jarno_trulli
20523,344,1001,lewis_hamilton
20524,344,1018,jenson_button
20525,344,1004,fernando_alonso
20526,344,1020,sebastian_vettel
20527,344,1017,mark_webber
20528,344,1003,nico_rosberg
20529,344,1009,robert_kubica
20530,344,1067,sebastien_buemi
20531,344,1024,vitantonio_liuzzi
20532,344,1016,adrian_sutil
20533,344,1030,michael_schumacher
20534,344,1153,jaime_alguersuari
20535,344,1807,nico_hulkenberg
20536,344,1022,rubens_barrichello
20537,344,1013,felipe_massa
20538,344,1005,heikki_kovalainen
20539,344,1808,vitaly_petrov
20540,344,1812,karun_chandhok
20541,344,1810,lucas_di_grassi
20542,344,1010,timo_glock
20543,344,1015,jarno_trulli
20544,344,1037,pedro_de_la_rosa
20545,344,1811,bruno_senna
20546,344,1155,kamui_kobayashi
20547,345,1020,sebastian_vettel
20548,345,1001,lewis_hamilton
20549,345,1018,jenson_button
20550,345,1022,rubens_barrichello
20551,345,1009,robert_kubica
20552,345,1016,adrian_sutil
20553,345,1155,kamui_kobayashi
20554,345,1004,fernando_alonso
20555,345,1067,sebastien_buemi
20556,345,1003,nico_rosberg
20557,345,1013,felipe_massa
20558,345,1037,pedro_de_la_rosa
20559,345,1153,jaime_alguersuari
20560,345,1808,vitaly_petrov
20561,345,1030,michael_schumacher
20562,345,1024,vitantonio_liuzzi
20563,345,1810,lucas_di_grassi
20564,345,1812,karun_chandhok
20565,345,1010,timo_glock
20566,345,1811,bruno_senna
20567,345,1015,jarno_trulli
20568,345,1807,nico_hulkenberg
20569,345,1005,heikki_kovalainen
20570,345,1017,mark_webber
20571,346,1017,mark_webber
20572,346,1001,lewis_hamilton
20573,346,1003,nico_rosberg
20574,346,1018,jenson_button
20575,346,1022,rubens_barrichello
20576,346,1155,kamui_kobayashi
20577,346,1020,sebastian_vettel
20578,346,1016,adrian_sutil
20579,346,1030,michael_schumacher
20580,346,1807,nico_hulkenberg
20581,346,1024,vitantonio_liuzzi
20582,346,1067,sebastien_buemi
20583,346,1808,vitaly_petrov
20584,346,1004,fernando_alonso
20585,346,1013,felipe_massa
20586,346,1015,jarno_trulli
20587,346,1005,heikki_kovalainen
20588,346,1010,timo_glock
20589,346,1812,karun_chandhok
20590,346,1029,sakon_yamamoto
20591,346,1153,jaime_alguersuari
20592,346,1037,pedro_de_la_rosa
20593,346,1009,robert_kubica
20594,346,1810,lucas_di_grassi
20595,347,1004,fernando_alonso
20596,347,1013,felipe_massa
20597,347,1020,sebastian_vettel
20598,347,1001,lewis_hamilton
20599,347,1018,jenson_button
20600,347,1017,mark_webber
20601,347,1009,robert_kubica
20602,347,1003,nico_rosberg
20603,347,1030,michael_schumacher
20604,347,1808,vitaly_petrov
20605,347,1155,kamui_kobayashi
20606,347,1022,rubens_barrichello
20607,347,1807,nico_hulkenberg
20608,347,1037,pedro_de_la_rosa
20609,347,1153,jaime_alguersuari
20610,347,1024,vitantonio_liuzzi
20611,347,1016,adrian_sutil
20612,347,1010,timo_glock
20613,347,1811,bruno_senna
20614,347,1005,heikki_kovalainen
20615,347,1810,lucas_di_grassi
20616,347,1029,sakon_yamamoto
20617,347,1015,jarno_trulli
20618,347,1067,sebastien_buemi
20619,348,1017,mark_webber
20620,348,1004,fernando_alonso
20621,348,1020,sebastian_vettel
20622,348,1013,felipe_massa
20623,348,1808,vitaly_petrov
20624,348,1807,nico_hulkenberg
20625,348,1037,pedro_de_la_rosa
20626,348,1018,jenson_button
20627,348,1155,kamui_kobayashi
20628,348,1022,rubens_barrichello
20629,348,1030,michael_schumacher
20630,348,1067,sebastien_buemi
20631,348,1024,vitantonio_liuzzi
20632,348,1005,heikki_kovalainen
20633,348,1015,jarno_trulli
20634,348,1010,timo_glock
20635,348,1811,bruno_senna
20636,348,1810,lucas_di_grassi
20637,348,1029,sakon_yamamoto
20638,348,1001,lewis_hamilton
20639,348,1009,robert_kubica
20640,348,1003,nico_rosberg
20641,348,1016,adrian_sutil
20642,348,1153,jaime_alguersuari
20643,349,1001,lewis_hamilton
20644,349,1017,mark_webber
20645,349,1009,robert_kubica
20646,349,1013,felipe_massa
20647,349,1016,adrian_sutil
20648,349,1003,nico_rosberg
20649,349,1030,michael_schumacher
20650,349,1155,kamui_kobayashi
20651,349,1808,vitaly_petrov
20652,349,1024,vitantonio_liuzzi
20653,349,1037,pedro_de_la_rosa
20654,349,1067,sebastien_buemi
20655,349,1153,jaime_alguersuari
20656,349,1807,nico_hulkenberg
20657,349,1020,sebastian_vettel
20658,349,1005,heikki_kovalainen
20659,349,1810,lucas_di_grassi
20660,349,1010,timo_glock
20661,349,1015,jarno_trulli
20662,349,1029,sakon_yamamoto
20663,349,1004,fernando_alonso
20664,349,1018,jenson_button
20665,349,1811,bruno_senna
20666,349,1022,rubens_barrichello
20667,350,1004,fernando_alonso
20668,350,1018,jenson_button
20669,350,1013,felipe_massa
20670,350,1020,sebastian_vettel
20671,350,1003,nico_rosberg
20672,350,1017,mark_webber
20673,350,1807,nico_hulkenberg
20674,350,1009,robert_kubica
20675,350,1030,michael_schumacher
20676,350,1022,rubens_barrichello
20677,350,1067,sebastien_buemi
20678,350,1024,vitantonio_liuzzi
20679,350,1808,vitaly_petrov
20680,350,1037,pedro_de_la_rosa
20681,350,1153,jaime_alguersuari
20682,350,1016,adrian_sutil
20683,350,1010,timo_glock
20684,350,1005,heikki_kovalainen
20685,350,1029,sakon_yamamoto
20686,350,1810,lucas_di_grassi
20687,350,1015,jarno_trulli
20688,350,1811,bruno_senna
20689,350,1001,lewis_hamilton
20690,350,1155,kamui_kobayashi
20691,351,1004,fernando_alonso
20692,351,1020,sebastian_vettel
20693,351,1017,mark_webber
20694,351,1018,jenson_button
20695,351,1003,nico_rosberg
20696,351,1022,rubens_barrichello
20697,351,1009,robert_kubica
20698,351,1013,felipe_massa
20699,351,1016,adrian_sutil
20700,351,1807,nico_hulkenberg
20701,351,1808,vitaly_petrov
20702,351,1153,jaime_alguersuari
20703,351,1030,michael_schumacher
20704,351,1067,sebastien_buemi
20705,351,1810,lucas_di_grassi
20706,351,1005,heikki_kovalainen
20707,351,1010,timo_glock
20708,351,1002,nick_heidfeld
20709,351,1001,lewis_hamilton
20710,351,1032,christian_klien
20711,351,1155,kamui_kobayashi
20712,351,1811,bruno_senna
20713,351,1015,jarno_trulli
20714,351,1024,vitantonio_liuzzi
20715,352,1020,sebastian_vettel
20716,352,1017,mark_webber
20717,352,1004,fernando_alonso
20718,352,1018,jenson_button
20719,352,1001,lewis_hamilton
20720,352,1030,michael_schumacher
20721,352,1155,kamui_kobayashi
20722,352,1002,nick_heidfeld
20723,352,1022,rubens_barrichello
20724,352,1067,sebastien_buemi
20725,352,1153,jaime_alguersuari
20726,352,1005,heikki_kovalainen
20727,352,1015,jarno_trulli
20728,352,1010,timo_glock
20729,352,1811,bruno_senna
20730,352,1029,sakon_yamamoto
20731,352,1003,nico_rosberg
20732,352,1016,adrian_sutil
20733,352,1009,robert_kubica
20734,352,1807,nico_hulkenberg
20735,352,1013,felipe_massa
20736,352,1808,vitaly_petrov
20737,352,1024,vitantonio_liuzzi
20738,352,1810,lucas_di_grassi
20739,353,1004,fernando_alonso
20740,353,1001,lewis_hamilton
20741,353,1013,felipe_massa
20742,353,1030,michael_schumacher
20743,353,1009,robert_kubica
20744,353,1024,vitantonio_liuzzi
20745,353,1022,rubens_barrichello
20746,353,1155,kamui_kobayashi
20747,353,1002,nick_heidfeld
20748,353,1807,nico_hulkenberg
20749,353,1153,jaime_alguersuari
20750,353,1018,jenson_button
20751,353,1005,heikki_kovalainen
20752,353,1811,bruno_senna
20753,353,1029,sakon_yamamoto
20754,353,1016,adrian_sutil
20755,353,1020,sebastian_vettel
20756,353,1808,vitaly_petrov
20757,353,1010,timo_glock
20758,353,1067,sebastien_buemi
20759,353,1810,lucas_di_grassi
20760,353,1015,jarno_trulli
20761,353,1017,mark_webber
20762,353,1003,nico_rosberg
20763,354,1020,sebastian_vettel
20764,354,1017,mark_webber
20765,354,1004,fernando_alonso
20766,354,1001,lewis_hamilton
20767,354,1018,jenson_button
20768,354,1003,nico_rosberg
20769,354,1030,michael_schumacher
20770,354,1807,nico_hulkenberg
20771,354,1009,robert_kubica
20772,354,1155,kamui_kobayashi
20773,354,1153,jaime_alguersuari
20774,354,1016,adrian_sutil
20775,354,1067,sebastien_buemi
20776,354,1022,rubens_barrichello
20777,354,1013,felipe_massa
20778,354,1808,vitaly_petrov
20779,354,1002,nick_heidfeld
20780,354,1005,heikki_kovalainen
20781,354,1015,jarno_trulli
20782,354,1010,timo_glock
20783,354,1811,bruno_senna
20784,354,1032,christian_klien
20785,354,1810,lucas_di_grassi
20786,354,1024,vitantonio_liuzzi
20787,355,1020,sebastian_vettel
20788,355,1001,lewis_hamilton
20789,355,1018,jenson_button
20790,355,1003,nico_rosberg
20791,355,1009,robert_kubica
20792,355,1808,vitaly_petrov
20793,355,1004,fernando_alonso
20794,355,1017,mark_webber
20795,355,1153,jaime_alguersuari
20796,355,1013,felipe_massa
20797,355,1002,nick_heidfeld
20798,355,1022,rubens_barrichello
20799,355,1016,adrian_sutil
20800,355,1155,kamui_kobayashi
20801,355,1067,sebastien_buemi
20802,355,1807,nico_hulkenberg
20803,355,1005,heikki_kovalainen
20804,355,1810,lucas_di_grassi
20805,355,1811,bruno_senna
20806,355,1032,christian_klien
20807,355,1015,jarno_trulli
20808,355,1010,timo_glock
20809,355,1030,michael_schumacher
20810,355,1024,vitantonio_liuzzi
20811,841,1020,sebastian_vettel
20812,841,1001,lewis_hamilton
20813,841,1808,vitaly_petrov
20814,841,1004,fernando_alonso
20815,841,1017,mark_webber
20816,841,1018,jenson_button
20817,841,1013,felipe_massa
20818,841,1067,sebastien_buemi
20819,841,1016,adrian_sutil
20820,841,1814,paul_di_resta
20821,841,1153,jaime_alguersuari
20822,841,1002,nick_heidfeld
20823,841,1015,jarno_trulli
20824,841,1816,j̩r̫me_d'ambrosio
20825,841,1010,timo_glock
20826,841,1022,rubens_barrichello
20827,841,1003,nico_rosberg
20828,841,1005,heikki_kovalainen
20829,841,1030,michael_schumacher
20830,841,1813,pastor_maldonado
20831,841,1155,kamui_kobayashi
20832,841,1815,sergio_p̩rez
20833,842,1020,sebastian_vettel
20834,842,1018,jenson_button
20835,842,1002,nick_heidfeld
20836,842,1017,mark_webber
20837,842,1013,felipe_massa
20838,842,1004,fernando_alonso
20839,842,1155,kamui_kobayashi
20840,842,1001,lewis_hamilton
20841,842,1030,michael_schumacher
20842,842,1814,paul_di_resta
20843,842,1016,adrian_sutil
20844,842,1003,nico_rosberg
20845,842,1067,sebastien_buemi
20846,842,1153,jaime_alguersuari
20847,842,1005,heikki_kovalainen
20848,842,1010,timo_glock
20849,842,1808,vitaly_petrov
20850,842,1024,vitantonio_liuzzi
20851,842,1816,j̩r̫me_d'ambrosio
20852,842,1015,jarno_trulli
20853,842,1815,sergio_p̩rez
20854,842,1022,rubens_barrichello
20855,842,1039,narain_karthikeyan
20856,842,1813,pastor_maldonado
20857,843,1001,lewis_hamilton
20858,843,1020,sebastian_vettel
20859,843,1017,mark_webber
20860,843,1018,jenson_button
20861,843,1003,nico_rosberg
20862,843,1013,felipe_massa
20863,843,1004,fernando_alonso
20864,843,1030,michael_schumacher
20865,843,1808,vitaly_petrov
20866,843,1155,kamui_kobayashi
20867,843,1814,paul_di_resta
20868,843,1002,nick_heidfeld
20869,843,1022,rubens_barrichello
20870,843,1067,sebastien_buemi
20871,843,1016,adrian_sutil
20872,843,1005,heikki_kovalainen
20873,843,1815,sergio_p̩rez
20874,843,1813,pastor_maldonado
20875,843,1015,jarno_trulli
20876,843,1816,j̩r̫me_d'ambrosio
20877,843,1010,timo_glock
20878,843,1024,vitantonio_liuzzi
20879,843,1039,narain_karthikeyan
20880,843,1153,jaime_alguersuari
20881,844,1020,sebastian_vettel
20882,844,1017,mark_webber
20883,844,1004,fernando_alonso
20884,844,1001,lewis_hamilton
20885,844,1003,nico_rosberg
20886,844,1018,jenson_button
20887,844,1002,nick_heidfeld
20888,844,1808,vitaly_petrov
20889,844,1067,sebastien_buemi
20890,844,1155,kamui_kobayashi
20891,844,1013,felipe_massa
20892,844,1030,michael_schumacher
20893,844,1016,adrian_sutil
20894,844,1815,sergio_p̩rez
20895,844,1022,rubens_barrichello
20896,844,1153,jaime_alguersuari
20897,844,1813,pastor_maldonado
20898,844,1015,jarno_trulli
20899,844,1005,heikki_kovalainen
20900,844,1816,j̩r̫me_d'ambrosio
20901,844,1039,narain_karthikeyan
20902,844,1024,vitantonio_liuzzi
20903,844,1814,paul_di_resta
20904,844,1010,timo_glock
20905,845,1020,sebastian_vettel
20906,845,1001,lewis_hamilton
20907,845,1018,jenson_button
20908,845,1017,mark_webber
20909,845,1004,fernando_alonso
20910,845,1030,michael_schumacher
20911,845,1003,nico_rosberg
20912,845,1002,nick_heidfeld
20913,845,1815,sergio_p̩rez
20914,845,1155,kamui_kobayashi
20915,845,1808,vitaly_petrov
20916,845,1814,paul_di_resta
20917,845,1016,adrian_sutil
20918,845,1067,sebastien_buemi
20919,845,1813,pastor_maldonado
20920,845,1153,jaime_alguersuari
20921,845,1022,rubens_barrichello
20922,845,1015,jarno_trulli
20923,845,1010,timo_glock
20924,845,1816,j̩r̫me_d'ambrosio
20925,845,1039,narain_karthikeyan
20926,845,1013,felipe_massa
20927,845,1005,heikki_kovalainen
20928,845,1024,vitantonio_liuzzi
20929,846,1020,sebastian_vettel
20930,846,1004,fernando_alonso
20931,846,1018,jenson_button
20932,846,1017,mark_webber
20933,846,1155,kamui_kobayashi
20934,846,1001,lewis_hamilton
20935,846,1016,adrian_sutil
20936,846,1002,nick_heidfeld
20937,846,1022,rubens_barrichello
20938,846,1067,sebastien_buemi
20939,846,1003,nico_rosberg
20940,846,1814,paul_di_resta
20941,846,1015,jarno_trulli
20942,846,1005,heikki_kovalainen
20943,846,1816,j̩r̫me_d'ambrosio
20944,846,1024,vitantonio_liuzzi
20945,846,1039,narain_karthikeyan
20946,846,1813,pastor_maldonado
20947,846,1808,vitaly_petrov
20948,846,1153,jaime_alguersuari
20949,846,1013,felipe_massa
20950,846,1030,michael_schumacher
20951,846,1010,timo_glock
20952,847,1018,jenson_button
20953,847,1020,sebastian_vettel
20954,847,1017,mark_webber
20955,847,1030,michael_schumacher
20956,847,1808,vitaly_petrov
20957,847,1013,felipe_massa
20958,847,1155,kamui_kobayashi
20959,847,1153,jaime_alguersuari
20960,847,1022,rubens_barrichello
20961,847,1067,sebastien_buemi
20962,847,1003,nico_rosberg
20963,847,1037,pedro_de_la_rosa
20964,847,1024,vitantonio_liuzzi
20965,847,1039,narain_karthikeyan
20966,847,1816,j̩r̫me_d'ambrosio
20967,847,1010,timo_glock
20968,847,1015,jarno_trulli
20969,847,1814,paul_di_resta
20970,847,1813,pastor_maldonado
20971,847,1002,nick_heidfeld
20972,847,1016,adrian_sutil
20973,847,1004,fernando_alonso
20974,847,1005,heikki_kovalainen
20975,847,1001,lewis_hamilton
20976,848,1020,sebastian_vettel
20977,848,1004,fernando_alonso
20978,848,1017,mark_webber
20979,848,1001,lewis_hamilton
20980,848,1013,felipe_massa
20981,848,1018,jenson_button
20982,848,1003,nico_rosberg
20983,848,1153,jaime_alguersuari
20984,848,1016,adrian_sutil
20985,848,1002,nick_heidfeld
20986,848,1815,sergio_p̩rez
20987,848,1022,rubens_barrichello
20988,848,1067,sebastien_buemi
20989,848,1814,paul_di_resta
20990,848,1808,vitaly_petrov
20991,848,1155,kamui_kobayashi
20992,848,1030,michael_schumacher
20993,848,1813,pastor_maldonado
20994,848,1005,heikki_kovalainen
20995,848,1015,jarno_trulli
20996,848,1010,timo_glock
20997,848,1816,j̩r̫me_d'ambrosio
20998,848,1024,vitantonio_liuzzi
20999,848,1039,narain_karthikeyan
21000,849,1004,fernando_alonso
21001,849,1020,sebastian_vettel
21002,849,1017,mark_webber
21003,849,1001,lewis_hamilton
21004,849,1013,felipe_massa
21005,849,1003,nico_rosberg
21006,849,1815,sergio_p̩rez
21007,849,1002,nick_heidfeld
21008,849,1030,michael_schumacher
21009,849,1153,jaime_alguersuari
21010,849,1016,adrian_sutil
21011,849,1808,vitaly_petrov
21012,849,1022,rubens_barrichello
21013,849,1813,pastor_maldonado
21014,849,1814,paul_di_resta
21015,849,1010,timo_glock
21016,849,1816,j̩r̫me_d'ambrosio
21017,849,1024,vitantonio_liuzzi
21018,849,1817,daniel_ricciardo
21019,849,1018,jenson_button
21020,849,1067,sebastien_buemi
21021,849,1155,kamui_kobayashi
21022,849,1015,jarno_trulli
21023,849,1005,heikki_kovalainen
21024,850,1001,lewis_hamilton
21025,850,1004,fernando_alonso
21026,850,1017,mark_webber
21027,850,1020,sebastian_vettel
21028,850,1013,felipe_massa
21029,850,1016,adrian_sutil
21030,850,1003,nico_rosberg
21031,850,1030,michael_schumacher
21032,850,1155,kamui_kobayashi
21033,850,1808,vitaly_petrov
21034,850,1815,sergio_p̩rez
21035,850,1153,jaime_alguersuari
21036,850,1814,paul_di_resta
21037,850,1813,pastor_maldonado
21038,850,1067,sebastien_buemi
21039,850,1005,heikki_kovalainen
21040,850,1010,timo_glock
21041,850,1816,j̩r̫me_d'ambrosio
21042,850,1817,daniel_ricciardo
21043,850,1812,karun_chandhok
21044,850,1024,vitantonio_liuzzi
21045,850,1018,jenson_button
21046,850,1022,rubens_barrichello
21047,850,1002,nick_heidfeld
21048,851,1018,jenson_button
21049,851,1020,sebastian_vettel
21050,851,1004,fernando_alonso
21051,851,1001,lewis_hamilton
21052,851,1017,mark_webber
21053,851,1013,felipe_massa
21054,851,1814,paul_di_resta
21055,851,1067,sebastien_buemi
21056,851,1003,nico_rosberg
21057,851,1153,jaime_alguersuari
21058,851,1155,kamui_kobayashi
21059,851,1808,vitaly_petrov
21060,851,1022,rubens_barrichello
21061,851,1016,adrian_sutil
21062,851,1815,sergio_p̩rez
21063,851,1813,pastor_maldonado
21064,851,1010,timo_glock
21065,851,1817,daniel_ricciardo
21066,851,1816,j̩r̫me_d'ambrosio
21067,851,1024,vitantonio_liuzzi
21068,851,1005,heikki_kovalainen
21069,851,1030,michael_schumacher
21070,851,1002,nick_heidfeld
21071,851,1015,jarno_trulli
21072,852,1020,sebastian_vettel
21073,852,1017,mark_webber
21074,852,1018,jenson_button
21075,852,1004,fernando_alonso
21076,852,1030,michael_schumacher
21077,852,1003,nico_rosberg
21078,852,1016,adrian_sutil
21079,852,1013,felipe_massa
21080,852,1808,vitaly_petrov
21081,852,1813,pastor_maldonado
21082,852,1814,paul_di_resta
21083,852,1155,kamui_kobayashi
21084,852,1811,bruno_senna
21085,852,1015,jarno_trulli
21086,852,1005,heikki_kovalainen
21087,852,1022,rubens_barrichello
21088,852,1816,j̩r̫me_d'ambrosio
21089,852,1010,timo_glock
21090,852,1024,vitantonio_liuzzi
21091,852,1815,sergio_p̩rez
21092,852,1817,daniel_ricciardo
21093,852,1001,lewis_hamilton
21094,852,1067,sebastien_buemi
21095,852,1153,jaime_alguersuari
21096,853,1020,sebastian_vettel
21097,853,1018,jenson_button
21098,853,1004,fernando_alonso
21099,853,1001,lewis_hamilton
21100,853,1030,michael_schumacher
21101,853,1013,felipe_massa
21102,853,1153,jaime_alguersuari
21103,853,1814,paul_di_resta
21104,853,1811,bruno_senna
21105,853,1067,sebastien_buemi
21106,853,1813,pastor_maldonado
21107,853,1022,rubens_barrichello
21108,853,1005,heikki_kovalainen
21109,853,1015,jarno_trulli
21110,853,1010,timo_glock
21111,853,1817,daniel_ricciardo
21112,853,1815,sergio_p̩rez
21113,853,1155,kamui_kobayashi
21114,853,1016,adrian_sutil
21115,853,1017,mark_webber
21116,853,1816,j̩r̫me_d'ambrosio
21117,853,1808,vitaly_petrov
21118,853,1003,nico_rosberg
21119,853,1024,vitantonio_liuzzi
21120,854,1020,sebastian_vettel
21121,854,1018,jenson_button
21122,854,1017,mark_webber
21123,854,1004,fernando_alonso
21124,854,1001,lewis_hamilton
21125,854,1814,paul_di_resta
21126,854,1003,nico_rosberg
21127,854,1016,adrian_sutil
21128,854,1013,felipe_massa
21129,854,1815,sergio_p̩rez
21130,854,1813,pastor_maldonado
21131,854,1067,sebastien_buemi
21132,854,1022,rubens_barrichello
21133,854,1155,kamui_kobayashi
21134,854,1811,bruno_senna
21135,854,1005,heikki_kovalainen
21136,854,1808,vitaly_petrov
21137,854,1816,j̩r̫me_d'ambrosio
21138,854,1817,daniel_ricciardo
21139,854,1024,vitantonio_liuzzi
21140,854,1153,jaime_alguersuari
21141,854,1015,jarno_trulli
21142,854,1030,michael_schumacher
21143,854,1010,timo_glock
21144,855,1018,jenson_button
21145,855,1004,fernando_alonso
21146,855,1020,sebastian_vettel
21147,855,1017,mark_webber
21148,855,1001,lewis_hamilton
21149,855,1030,michael_schumacher
21150,855,1013,felipe_massa
21151,855,1815,sergio_p̩rez
21152,855,1808,vitaly_petrov
21153,855,1003,nico_rosberg
21154,855,1016,adrian_sutil
21155,855,1814,paul_di_resta
21156,855,1155,kamui_kobayashi
21157,855,1813,pastor_maldonado
21158,855,1153,jaime_alguersuari
21159,855,1811,bruno_senna
21160,855,1022,rubens_barrichello
21161,855,1005,heikki_kovalainen
21162,855,1015,jarno_trulli
21163,855,1010,timo_glock
21164,855,1816,j̩r̫me_d'ambrosio
21165,855,1817,daniel_ricciardo
21166,855,1024,vitantonio_liuzzi
21167,855,1067,sebastien_buemi
21168,856,1020,sebastian_vettel
21169,856,1001,lewis_hamilton
21170,856,1017,mark_webber
21171,856,1018,jenson_button
21172,856,1004,fernando_alonso
21173,856,1013,felipe_massa
21174,856,1153,jaime_alguersuari
21175,856,1003,nico_rosberg
21176,856,1067,sebastien_buemi
21177,856,1814,paul_di_resta
21178,856,1016,adrian_sutil
21179,856,1022,rubens_barrichello
21180,856,1811,bruno_senna
21181,856,1005,heikki_kovalainen
21182,856,1155,kamui_kobayashi
21183,856,1815,sergio_p̩rez
21184,856,1015,jarno_trulli
21185,856,1010,timo_glock
21186,856,1817,daniel_ricciardo
21187,856,1816,j̩r̫me_d'ambrosio
21188,856,1024,vitantonio_liuzzi
21189,856,1813,pastor_maldonado
21190,856,1808,vitaly_petrov
21191,856,1030,michael_schumacher
21192,857,1020,sebastian_vettel
21193,857,1018,jenson_button
21194,857,1004,fernando_alonso
21195,857,1017,mark_webber
21196,857,1030,michael_schumacher
21197,857,1003,nico_rosberg
21198,857,1001,lewis_hamilton
21199,857,1153,jaime_alguersuari
21200,857,1016,adrian_sutil
21201,857,1815,sergio_p̩rez
21202,857,1808,vitaly_petrov
21203,857,1811,bruno_senna
21204,857,1814,paul_di_resta
21205,857,1005,heikki_kovalainen
21206,857,1022,rubens_barrichello
21207,857,1816,j̩r̫me_d'ambrosio
21208,857,1039,narain_karthikeyan
21209,857,1817,daniel_ricciardo
21210,857,1015,jarno_trulli
21211,857,1013,felipe_massa
21212,857,1067,sebastien_buemi
21213,857,1813,pastor_maldonado
21214,857,1010,timo_glock
21215,857,1155,kamui_kobayashi
21216,858,1001,lewis_hamilton
21217,858,1004,fernando_alonso
21218,858,1018,jenson_button
21219,858,1017,mark_webber
21220,858,1013,felipe_massa
21221,858,1003,nico_rosberg
21222,858,1030,michael_schumacher
21223,858,1016,adrian_sutil
21224,858,1814,paul_di_resta
21225,858,1155,kamui_kobayashi
21226,858,1815,sergio_p̩rez
21227,858,1022,rubens_barrichello
21228,858,1808,vitaly_petrov
21229,858,1813,pastor_maldonado
21230,858,1153,jaime_alguersuari
21231,858,1811,bruno_senna
21232,858,1005,heikki_kovalainen
21233,858,1015,jarno_trulli
21234,858,1010,timo_glock
21235,858,1024,vitantonio_liuzzi
21236,858,1817,daniel_ricciardo
21237,858,1067,sebastien_buemi
21238,858,1816,j̩r̫me_d'ambrosio
21239,858,1020,sebastian_vettel
21240,859,1017,mark_webber
21241,859,1020,sebastian_vettel
21242,859,1018,jenson_button
21243,859,1004,fernando_alonso
21244,859,1013,felipe_massa
21245,859,1016,adrian_sutil
21246,859,1003,nico_rosberg
21247,859,1814,paul_di_resta
21248,859,1155,kamui_kobayashi
21249,859,1808,vitaly_petrov
21250,859,1153,jaime_alguersuari
21251,859,1067,sebastien_buemi
21252,859,1815,sergio_p̩rez
21253,859,1022,rubens_barrichello
21254,859,1030,michael_schumacher
21255,859,1005,heikki_kovalainen
21256,859,1811,bruno_senna
21257,859,1015,jarno_trulli
21258,859,1816,j̩r̫me_d'ambrosio
21259,859,1817,daniel_ricciardo
21260,859,1024,vitantonio_liuzzi
21261,859,1001,lewis_hamilton
21262,859,1813,pastor_maldonado
21263,859,1010,timo_glock
21264,860,1018,jenson_button
21265,860,1020,sebastian_vettel
21266,860,1001,lewis_hamilton
21267,860,1017,mark_webber
21268,860,1004,fernando_alonso
21269,860,1155,kamui_kobayashi
21270,860,1008,kimi_raikkonen
21271,860,1815,sergio_p̩rez
21272,860,1817,daniel_ricciardo
21273,860,1814,paul_di_resta
21274,860,1818,jean_eric_vergne
21275,860,1003,nico_rosberg
21276,860,1813,pastor_maldonado
21277,860,1010,timo_glock
21278,860,1819,charles_pic
21279,860,1811,bruno_senna
21280,860,1013,felipe_massa
21281,860,1005,heikki_kovalainen
21282,860,1808,vitaly_petrov
21283,860,1030,michael_schumacher
21284,860,1154,romain_grosjean
21285,860,1807,nico_hulkenberg
21286,860,1037,pedro_de_la_rosa
21287,860,1039,narain_karthikeyan
21288,861,1004,fernando_alonso
21289,861,1815,sergio_p̩rez
21290,861,1001,lewis_hamilton
21291,861,1017,mark_webber
